SEU113+1,0.013648934999764606,0.012315002999457647
SWB059+1,inf,inf
LCL684+1.015,inf,inf
SEU404+1,inf,inf
CSR088+2,inf,inf
CSR085+3,7.481628867999461,8.00112837100005
LAT351+4,inf,inf
CSR234+1,inf,inf
LCL673+1.015,inf,inf
LCL683+1.005,inf,inf
ALG232+3,inf,inf
SEU378+1,inf,inf
NLP099+1,0.00763619099961943,0.007098928000232263
GEO158+1,inf,inf
GRP637+3,inf,inf
SWB041+1,inf,inf
SEU277+1,0.15225702299994737,0.11946374199942511
KRS215+1,inf,inf
SWV175+1,0.44824320999941847,0.48523762400054693
SWW326+1,0.9085795460005102,0.8629884430001766
KRS230+1,inf,inf
SWW222+1,1.6489218610004173,inf
NUM449+6,0.024033637000684394,0.022948918999645684
SEU117+1,0.007263941000019258,0.006928931000402372
HAL005+1,inf,inf
CSR190+1,inf,inf
SWW472+6,inf,inf
NUM617+3,0.03176330600035726,0.017239486000107718
NLP185+1,0.01667652900050598,0.017097447000196553
SWB034+1,inf,inf
SEU091+1,inf,inf
SWV222+1,0.010083531000418589,0.00972542900035478
SET655+3,inf,inf
GEO305+1,0.3136182039997948,0.31119466599921
SEU327+2,inf,inf
SEU044+1,0.021859331999621645,0.020153884000137623
NUM628+3,inf,inf
CSR279+1,inf,inf
LAT353+4,inf,inf
SYO815+1,inf,inf
LAT387+4,0.07255425900075352,0.06692723800006206
SET750+4,inf,inf
COM143+1,0.15437442599977658,0.15573526300067897
TOP035+4,inf,inf
SEU431+4,inf,inf
SWV169+1,0.019605514000431867,0.01819476200034842
SWW253+1,inf,inf
NUM852+2,0.011424624000028416,0.010954448000120465
ITP020+2,7.636784524000177,3.5808360339997307
CSR113+27,6.583237787000144,6.537391390000266
SWB082+1,inf,inf
LAT360+4,inf,inf
SWW476+6,inf,inf
LAT376+3,inf,inf
CSR195+1,inf,inf
SET650+3,0.11549134600045363,0.10643885500030592
CSR087+3,inf,inf
GRP646+2,inf,inf
GEO113+1,inf,inf
SEU293+2,inf,inf
SEU051+1,inf,inf
RNG099+2,0.01248517299973173,0.011298473000351805
COM132+1,inf,inf
COM151+1,inf,inf
SWB044+1,inf,inf
LCL689+1.010,inf,inf
KRS208+1,inf,inf
CSR092+5,inf,inf
KRS257+1,0.6509297339998739,0.7540163680005207
SWW172+1,inf,inf
SWV192+1,0.015985010999429505,0.015990787999726308
SEU448+4,inf,inf
ITP003+2,inf,inf
SWW189+1,inf,inf
SEU446+4,inf,inf
GEO104+1,inf,inf
SWW201+1,inf,inf
LAT363+4,inf,inf
NUM485+3,inf,inf
SEU398+1,inf,inf
GEO095+1,inf,inf
SWB017+3,inf,inf
LAT300+3,inf,inf
CSR093+1,inf,inf
NUM556+3,0.07494996799960063,0.07026508299986745
ITP022+5,inf,inf
SYO805+1,inf,inf
CSR097+3,inf,inf
SWW344+1,0.5549908570001207,0.5450184090004768
LCL684+1.020,inf,inf
GEO469+1,inf,inf
SWW296+1,inf,inf
TOP041+4,inf,inf
NUM487+3,0.10705614300059096,0.10615939899980731
CSR114+25,inf,inf
SET634+3,inf,inf
CSR115+61,inf,inf
LAT326+3,inf,inf
LCL678+1.015,inf,inf
GEO093+1,inf,inf
SEU100+1,inf,inf
SWV153+1,2.861967494000055,2.929820885000481
SWW197+1,inf,inf
NUN065+1,0.2730950519999169,0.17113423899991176
SWW177+1,inf,inf
CSR213+1,inf,inf
ITP005+2,inf,inf
GRP624+2,inf,inf
CSR285+1,inf,inf
SEU301+2,inf,inf
LAT370+4,inf,inf
CAT028+2,inf,inf
SWV166+1,0.02186467800038372,0.030772414000239223
LCL650+1.010,inf,inf
GEO442+1,inf,inf
SWW220+1,5.155062073999943,4.014225645999431
SEU337+2,inf,inf
LCL658+1.005,inf,inf
NUM406+1,inf,inf
LCL685+1.020,inf,inf
CSR159+1,9.632565249000436,9.042418395000823
SET717+4,inf,inf
SWV215+1,0.010713290999774472,0.009947059999831254
SEU339+2,inf,inf
NUM559+3,0.008680500999616925,0.00904130900016753
CSR078+3,inf,inf
LCL662+1.015,inf,inf
SWV478+1,inf,inf
CSR115+32,inf,inf
SEU286+1,inf,inf
NLP047+1,0.02068759299982048,0.015063140000165731
NUM448+5,0.09116740300032689,0.08765989299990906
TOP041+2,inf,inf
SWB086+1,inf,inf
SEU229+3,3.103641714999867,3.0848648339997453
SEU427+4,inf,inf
TOP031+2,inf,inf
SEU376+1,0.11196248999931413,0.11274716699972487
LAT318+4,inf,inf
SEU174+2,0.06147720700028003,0.0588684229996943
SWB027+1,inf,inf
NLP065+1,0.029082243000630115,0.00817102499968314
CSR115+24,0.1672513989997242,0.16684237600020424
LAT316+4,inf,inf
SEU417+2,inf,inf
NUM602+3,0.03210712200052512,0.021709474999624945
NUM850+2,0.009161439000308746,0.008537740000065241
SET677+3,0.013310177000676049,0.013020481999774347
SWV034+1,inf,inf
SET990+1,inf,inf
SEU414+4,inf,inf
LCL642+1.005,0.1851599219999116,0.1726591409997127
CSR088+1,inf,inf
ALG233+4,inf,inf
CAT022+4,inf,inf
NLP166+1,inf,inf
ALG227+3,inf,inf
LAT288+3,inf,inf
RNG103+2,inf,inf
GEO477+1,inf,inf
LCL639+1.005,inf,inf
LAT324+2,inf,inf
NUM514+3,0.013370779000069888,0.013595379999969737
LCL688+1.005,inf,inf
SWW196+1,1.293379040000218,1.2579028319996723
NUM607+3,0.017855891999715823,0.017109057000197936
CAT023+3,inf,inf
SWV171+1,0.031006573000013304,0.018246569000439194
RNG122+4,inf,inf
ITP006+1,inf,inf
CSR194+1,inf,inf
SWB005+1,0.03864774599969678,0.0355373590000454
LAT287+3,inf,inf
NUN065+2,0.021468972000548092,0.020568118000483082
CSR256+1,inf,inf
NUM632+3,0.01575869899988902,0.01602457700028026
SWV200+1,inf,inf
COM018+4,0.012004557000182103,0.013316184999894176
SEU252+1,0.030288267999821983,0.030013059999873803
GEO137+1,inf,inf
GEO332+1,inf,inf
TOP033+3,inf,inf
SEU098+1,0.025735806999364286,0.029152747999432904
SEU396+2,inf,inf
LAT283+2,inf,inf
GEO334+1,inf,inf
GRP636+2,inf,inf
CAT023+2,inf,inf
KRS186+1,inf,inf
ITP012+1,inf,inf
LAT292+1,0.024705564999749186,0.02399001799949474
NUM490+3,0.009806901000047219,0.009599541999705252
CSR075+2,inf,inf
LCL648+1.010,inf,inf
NUM848+1,inf,inf
SWV109+1,inf,inf
ITP006+5,inf,inf
ITP012+4,4.59359821399994,4.386210215000574
LCL669+1.001,1.066998345999309,0.6988493220005694
SWV047+1,0.010189865999564063,0.009754480000083277
GEO448+1,inf,inf
SWW318+1,inf,inf
SEU231+2,inf,inf
SEU401+1,0.043732942000133335,0.037217312000393576
SCT167+1,2.8841301609991206,inf
SCT131+1,inf,inf
CSR106+6,inf,inf
SEU402+1,inf,inf
CSR115+2,inf,inf
CSR203+1,inf,inf
LAT333+1,inf,inf
SWW470+2,5.717552699000407,5.282721624999795
LCL688+1.020,inf,inf
SEU417+4,inf,inf
SWW338+1,inf,inf
ITP008+5,inf,inf
GEO080+1,0.006581287999324559,0.006289569999353262
SWW225+1,inf,inf
SWB025+3,inf,inf
GRP637+2,inf,inf
SET762+4,0.010459639999680803,0.0104945740004041
NLP045+1,0.04099191899967991,0.012921503999677952
GEO270+1,inf,inf
LAT321+4,inf,inf
LAT284+2,inf,inf
SEU243+2,inf,inf
CAT028+4,inf,inf
ALG216+3,inf,inf
TOP048+4,inf,inf
CSR095+5,inf,inf
CSR115+62,inf,inf
CAT033+2,inf,inf
CSR116+14,inf,inf
GRP621+4,inf,inf
GEO291+1,inf,inf
KRS104+1,0.00790327899994736,0.007607909000398649
SEU418+2,inf,inf
LAT361+2,inf,inf
LAT320+3,inf,inf
ALG225+4,inf,inf
NUM455+6,0.023975222000444774,0.02171891699981643
TOP023+3,inf,inf
GRP643+3,inf,inf
SWW394+1,inf,inf
SEU182+2,inf,inf
TOP023+4,inf,inf
COM142+1,inf,inf
COM125+1,0.031755543000144826,0.03173702399999456
PRO002+2,inf,inf
TOP034+1,0.03514905599968188,0.03368961899923306
LAT287+1,inf,10.122322137000083
CSR099+1,1.0440371539998523,1.0766441159994429
SEU373+1,0.009043693999956304,0.009764194000126736
LCL664+1.005,1.0963683999998466,1.4767088320004405
PRO006+2,inf,inf
LAT293+4,inf,inf
CSR104+5,inf,inf
LCL636+1.010,inf,inf
SWW193+1,inf,inf
SWW291+1,inf,inf
GRP642+3,inf,inf
SEU369+2,inf,inf
RNG098+1,inf,inf
LCL685+1.010,inf,inf
SEU393+1,inf,inf
SEU417+3,inf,inf
SWB049+1,1.664179036999485,1.5741789289995722
NUM448+1,inf,inf
LAT358+4,inf,inf
GEO468+1,inf,inf
COM131+1,inf,inf
SWV476+1,inf,inf
LAT370+2,inf,inf
LCL679+1.015,inf,inf
CAT026+3,inf,inf
GRP631+3,inf,inf
SWV160+1,0.012837377000323613,0.01259203300014633
TOP046+3,inf,inf
NUM610+3,0.022988720000284957,0.016742421999879298
SWV183+1,0.018059021000226494,0.023250150000421854
HAL004+1,1.634153060999779,2.7628020239999387
SWV095+1,inf,inf
SWW229+1,1.3716002149994893,1.5484356849992764
CSR115+11,inf,inf
ALG223+2,inf,inf
CSR095+1,inf,inf
ITP024+2,inf,inf
LAT372+2,inf,inf
SWB031+1,6.428785418999723,2.727689557999838
LAT288+2,inf,inf
SWW316+1,inf,inf
COM016+4,0.007814452999809873,0.0074822309998126
SEU348+2,inf,inf
LAT360+2,inf,inf
KRS207+1,inf,inf
COM014+1,inf,inf
GEO288+1,inf,inf
KRS245+1,inf,inf
SEU423+2,inf,inf
LAT345+4,inf,inf
ITP007+2,inf,inf
NLP182+1,0.025674055999843404,0.01631620500029385
NUM393+1,0.008123182999952405,0.007642745999874023
CSR086+3,inf,inf
LCL655+1.020,inf,inf
KRS267+1,0.617009632999725,0.7337734200000341
CSR115+18,inf,inf
NUM437+5,inf,inf
SET716+4,inf,inf
SWW384+1,inf,inf
SWV087+1,0.03461463999974512,0.01751006900030916
LCL639+1.020,inf,inf
SWV084+1,0.009199737999551871,0.008653653999317612
LAT360+1,inf,inf
LAT380+3,inf,inf
SWV042+1,inf,inf
KRS206+1,inf,inf
SYN067+1,0.01809249500001897,0.0096867789998214
SWW187+1,inf,inf
SWW396+1,inf,inf
LAT292+4,inf,inf
COM133+1,0.04183161099990684,0.0456425060001493
SEU308+2,inf,inf
TOP037+3,inf,inf
CSR099+5,4.45281123299992,4.250683338999806
SEU110+1,0.0208924010003102,0.020384039000418852
SWV185+1,0.022584921000088798,0.01743516799979261
NUM849+1,0.09625661199970637,0.09468245200059755
ITP013+5,inf,inf
ALG230+1,inf,inf
LAT330+3,inf,inf
GRP640+4,inf,inf
SWW236+1,inf,inf
SEU180+2,inf,inf
NLP046+1,0.010530305999964185,0.010738856999523705
TOP047+3,inf,inf
NLP194+1,inf,inf
LCL662+1.020,inf,inf
CSR116+25,inf,inf
GRP627+1,inf,inf
SEU070+1,inf,inf
LAT282+2,inf,inf
CSR116+21,inf,inf
